"","description","url"
"65","Food and Drug Administration approved pembrolizumab (KEYTRUDA, Merck & Co. Inc.) for the treatment of patients with Bacillus Calmette-Guerin (BCG)-unresponsive, high-risk, non-muscle invasive bladder cancer (NMIBC) with carcinoma in situ (CIS) with or without papillary tumors who are ineligible for or have elected not to undergo cystectomy. More Information. January 8, 2020","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-pembrolizumab-bcg-unresponsive-high-risk-non-muscle-invasive-bladder-cancer"
"66","Food and Drug Administration approved olaparib (LYNPARZA, AstraZeneca Pharmaceuticals LP) for the maintenance treatment of adult patients with deleterious or suspected deleterious germline BRCA-mutated (gBRCAm) metastatic pancreatic adenocarcinoma, as detected by an FDA-approved test, whose disease has not progressed on at least 16 weeks of a first-line platinum-based chemotherapy regimen. More Information. December 27, 2019.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-olaparib-gbrcam-metastatic-pancreatic-adenocarcinoma"
"67","Food and Drug Administration granted accelerated approval to fam-trastuzumab deruxtecan-nxki (ENHERTU, Daiichi Sankyo) for patients with unresectable or metastatic HER2-positive breast cancer who have received two or more prior anti-HER2-based regimens in the metastatic setting. More Information. December 20, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-fam-trastuzumab-deruxtecan-nxki-unresectable-or-metastatic-her2-positive-breast-cancer"
"68","FDA granted accelerated approval to enfortumab vedotin-ejfv (PADCEV, Astellas Pharma US, Inc.) for adult patients with locally advanced or metastatic urothelial cancer who have previously received a programmed death receptor-1 (PD-1) or programmed death-ligand 1 (PD-L1) inhibitor, and a platinum-containing chemotherapy in the neoadjuvant/adjuvant, locally advanced or metastatic setting. More Information. December 18, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-grants-accelerated-approval-enfortumab-vedotin-ejfv-metastatic-urothelial-cancer"
"69","FDA approved enzalutamide (XTANDI, Astellas Pharma Inc.) for patients with metastatic castration-sensitive prostate cancer (mCSPC). More Information. December 16, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-enzalutamide-metastatic-castration-sensitive-prostate-cancer"
"70","FDA approved approved atezolizumab (TECENTRIQ, Genentech Inc.) in combination with paclitaxel protein-bound and carboplatin for the first-line treatment of adult patients with metastatic non-squamous non-small cell lung cancer (NSCLC) with no EGFR or ALK genomic tumor aberrations. More Information. December 3, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-atezolizumab-nab-paclitaxel-and-carboplatin-metastatic-nsclc-without-egfralk"
"71","FDA granted accelerated approval to voxelotor (Oxbryta, Global Blood Therapeutics) for adults and pediatric patients 12 years of age and older with sickle cell disease. More Information. November 25, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-voxelotor-sickle-cell-disease"
"72","FDA approved acalabrutinib (CALQUENCE, AstraZeneca) for adults with chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL). More Information. November 21, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/project-orbis-fda-approves-acalabrutinib-cll-and-sll"
"73","FDA approved givosiran (GIVLAARI, Alnylam Pharmaceuticals, Inc.) for adults with acute hepatic porphyria (AHP). More Information. November 20, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-givosiran-acute-hepatic-porphyria"
"74","FDA approved crizanlizumab-tmca (ADAKVEO, Novartis) to reduce the frequency of vaso-occlusive crises (VOCs) in adults and pediatric patients aged 16 years and older with sickle cell disease. More Information. November 15, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-crizanlizumab-tmca-sickle-cell-disease"
"75","FDA granted accelerated approval to zanubrutinib (BRUKINSA, BeiGene, Ltd.) for adult patients with mantle cell lymphoma (MCL) who have received at least one prior therapy. More Information. November 14, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-grants-accelerated-approval-zanubrutinib-mantle-cell-lymphoma"
"76","FDA approved luspatercept-aamt (REBLOZYL, Celgene Corp.) for treatment of anemia in adult patients with beta thalassemia who require regular red blood cell transfusions. More Information. November 8, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-luspatercept-aamt-anemia-patients-beta-thalassemia"
"77","FDA Office of Hematology Oncology Products Reorganizes, Renamed Office of Oncologic Diseases. More Information. November 5, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-office-hematology-oncology-products-reorganizes-renamed-office-oncologic-diseases"
"78","FDA approved niraparib (ZEJULA, Tesaro, Inc.) for patients with advanced ovarian, fallopian tube, or primary peritoneal cancer treated with three or more prior chemotherapy regimens and whose cancer is associated with homologous recombination deficiency (HRD)-positive status. HDR is defined by either a deleterious or suspected deleterious BRCA mutation, or genomic instability in patients with disease progression greater than six months after response to the last platinum-based chemotherapy. More Information. October 23, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-niraparib-hrd-positive-advanced-ovarian-cancer"
"79","FDA approved daratumumab (DARZALEX, Janssen) for adult patients with multiple myeloma in combination with bortezomib, thalidomide, and dexamethasone in newly diagnosed patients who are eligible for autologous stem cell transplant (ASCT). More Information. September 26, 2019.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-daratumumab-transplant-eligible-multiple-myeloma"
"80","FDA approved apalutamide (ERLEADA, Janssen Biotech, Inc) for patients with metastatic castration-sensitive prostate cancer (mCSPC). Apalutamide was initially approved in 2018 for patients with non-metastatic castration-resistant prostate cancer. More Information. September 17, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-apalutamide-metastatic-castration-sensitive-prostate-cancer"
"81","FDA granted accelerated approval to the combination of pembrolizumab (KEYTRUDA, Merck) plus lenvatinib (LENVIMA, Eisai) for the treatment of patients with advanced endometrial carcinoma that is not microsatellite instability high (MSI-H) or mismatch repair deficient (dMMR) and who have disease progression following prior systemic therapy but are not candidates for curative surgery or radiation. More Information. September 17, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/simultaneous-review-decisions-pembrolizumab-plus-lenvatinib-australia-canada-and-us"
"82","FDA approved fedratinib (INREBIC, Impact Biomedicines, Inc.) for adults with intermediate-2 or high-risk primary or secondary (post-polycythemia vera or post-essential thrombocythemia) myelofibrosis (MF). More Information. August 16, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-fedratinib-myelofibrosis"
"83","FDA granted accelerated approval to entrectinib (ROZLYTREK, Genentech Inc.) for adults and pediatric patients 12 years of age and older with solid tumors that have a neurotrophic tyrosine receptor kinase (NTRK) gene fusion without a known acquired resistance mutation, are metastatic or where surgical resection is likely to result in severe morbidity, and have progressed following treatment or have no satisfactory standard therapy. More Information August 15, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-entrectinib-ntrk-solid-tumors-and-ros-1-nsclc"
"84","FDA approves pexidartinib for tenosynovial giant cell tumor. More Information. August 2, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-pexidartinib-tenosynovial-giant-cell-tumor"
"85","FDA approves pembrolizumab for advanced esophageal squamous cell cancer. More Information. July 30, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-pembrolizumab-advanced-esophageal-squamous-cell-cancer"
"86","FDA approved darolutamide (NUBEQA, Bayer HealthCare Pharmaceuticals Inc.) for non-metastatic castration-resistant prostate cancer. More Information. July 30, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-darolutamide-non-metastatic-castration-resistant-prostate-cancer"
"87","FDA granted accelerated approval to selinexor (XPOVIO, Karyopharm Therapeutics) in combination with dexamethasone for adult patients with relapsed or refractory multiple myeloma (RRMM) who have received at least four prior therapies and whose disease is refractory to at least two proteasome inhibitors, at least two immunomodulatory agents, and an anti-CD38 monoclonal antibody. More Information. July 3, 2019.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-grants-accelerated-approval-selinexor-multiple-myeloma"
"88","FDA approved daratumumab (DARZALEX, Janssen Biotech, Inc.) in combination with lenalidomide and dexamethasone for patients with newly diagnosed multiple myeloma who are ineligible for autologous stem cell transplant. More Information. June 27,2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-daratumumab-multiple-myeloma-ineligible-autologous-stem-cell-transplant"
"89","FDA granted accelerated approval to pembrolizumab (KEYTRUDA, Merck) for patients with metastatic small cell lung cancer (SCLC) with disease progression on or after platinum-based chemotherapy and at least one other prior line of therapy. More Information. June 17, 2019.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-pembrolizumab-metastatic-small-cell-lung-cancer"
"90","FDA approved pembrolizumab (KEYTRUDA, Merck) for the first-line treatment of patients with metastatic or unresectable recurrent head and neck squamous cell carcinoma (HNSCC). More Information. June 10, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-pembrolizumab-first-line-treatment-head-and-neck-squamous-cell-carcinoma"
"91","FDA granted accelerated approval to polatuzumab vedotin-piiq (POLIVY, Genentech, Inc.), a CD79b-directed antibody-drug conjugate indicated in combination with bendamustine and a rituximab product for adult patients with relapsed or refractory diffuse large B-cell lymphoma (DLBCL), not otherwise specified, after at least two prior therapies. More Information. June 10, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-polatuzumab-vedotin-piiq-diffuse-large-b-cell-lymphoma"
"92","FDA approved the addition of overall survival data in labeling for gilteritinib (XOSPATA, Astellas Pharma US, Inc.), indicated for adult patients who have relapsed or refractory acute myeloid leukemia (AML) with a FLT3 mutation as detected by an FDA-approved test. More Information. May 29, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-addition-survival-data-gilteritinib-label-refractory-aml-flt3-mutation"
"93","FDA approved lenalidomide (REVLIMID, Celgene Corp.) in combination with a rituximab product for previously treated follicular lymphoma (FL) and previously treated marginal zone lymphoma (MZL). More Information. May 28, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-lenalidomide-follicular-and-marginal-zone-lymphoma"
"94","FDA approved alpelisib (PIQRAY, Novartis Pharmaceuticals Corporation) in combination with fulvestrant for postmenopausal women, and men, with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, PIK3CA-mutated, advanced or metastatic breast cancer as detected by an FDA-approved test following progression on or after an endocrine-based regimen. More Information. May 24, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-alpelisib-metastatic-breast-cancer"
"95","FDA approved ruxolitinib (JAKAFI, Incyte Corporation) for steroid-refractory acute graft-versus-host disease (GVHD) in adult and pediatric patients 12 years and older. More Information. May 24, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-ruxolitinib-acute-graft-versus-host-disease"
"96","FDA approved dalteparin sodium (FRAGMIN, Pfizer, Inc.) to reduce the recurrence of symptomatic venous thromboembolism (VTE) in pediatric patients 1 month of age and older. More Information. May 16, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-dalteparin-sodium-vte-pediatric-patients"
"97","FDA approved approved venetoclax (VENCLEXTA, AbbVie Inc. and Genentech Inc.) for adult patients with chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL)..More Information. May 15, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-venetoclax-cll-and-sll"
"98","FDA approved avelumab (BAVENCIO, EMD Serono, Inc.) in combination with axitinib for first-line treatment of patients with advanced renal cell carcinoma (RCC). More Information. May 14, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-avelumab-plus-axitinib-renal-cell-carcinoma"
"99","FDA approved ramucirumab (CYRAMZA, Eli Lilly and Company) as a single agent for hepatocellular carcinoma (HCC) in patients who have an alpha fetoprotein (AFP) of ≥ 400 ng/mL and have been previously treated with sorafenib. More Information. May 10, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-ramucirumab-hepatocellular-carcinoma"
"100","FDA approved ado-trastuzumab emtansine (KADCYLA, Genentech, Inc.) for the adjuvant treatment of patients with HER2-positive early breast cancer (EBC) who have residual invasive disease after neoadjuvant taxane and trastuzumab-based treatment. More Information. May 3, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-ado-trastuzumab-emtansine-early-breast-cancer"
"101","FDA approved ivosidenib (TIBSOVO, Agios Pharmaceuticals, Inc.) for newly-diagnosed acute myeloid leukemia (AML) with a susceptible IDH1 mutation, as detected by an FDA-approved test, in patients who are at least 75 years old or who have comorbidities that preclude the use of intensive induction chemotherapy. More Information. May 2, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-ivosidenib-first-line-treatment-aml-idh1-mutation"
"102","FDA approved pembrolizumab (KEYTRUDA, Merck & Co. Inc.) plus axitinib for the first-line treatment of patients with advanced renal cell carcinoma (RCC).More Information, April 19, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/drug-approvals-and-databases/fda-approves-pembrolizumab-plus-axitinib-advanced-renal-cell-carcinoma"
"103","FDA granted accelerated approval to erdafitinib (BALVERSA, Janssen Pharmaceutical Companies) for patients with locally advanced or metastatic urothelial carcinoma, with susceptible FGFR3 or FGFR2 genetic alterations, that has progressed during or following platinum-containing chemotherapy, including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy. More Information. April 12, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-grants-accelerated-approval-erdafitinib-metastatic-urothelial-carcinoma"
"104","FDA approved pembrolizumab (KEYTRUDA, Merck Inc.) for the first-line treatment of patients with stage III non-small cell lung cancer (NSCLC) who are not candidates for surgical resection or definitive chemoradiation or metastatic NSCLC. Patients’ tumors must have no EGFR or ALK genomic aberrations and express PD-L1 (Tumor Proportion Score [TPS] ≥1%) determined by an FDA-approved test. More Information. April 11, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-expands-pembrolizumab-indication-first-line-treatment-nsclc-tps-1"
"105","FDA approved atezolizumab (TECENTRIQ, Genentech Inc.) in combination with carboplatin and etoposide, for the first-line treatment of adult patients with extensive-stage small cell lung cancer (ES-SCLC). More Information. March 18, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/drug-approvals-and-databases/fda-approves-atezolizumab-extensive-stage-small-cell-lung-cancer"
"106","FDA approves atezolizumab for PD-L1 positive unresectable locally advanced or metastatic triple-negative breast cancer. More information. March 8, 2019 ","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/drug-approvals-and-databases/fda-approves-atezolizumab-pd-l1-positive-unresectable-locally-advanced-or-metastatic-triple-negative"
"107","FDA approved trastuzumab and hyaluronidase-oysk injection, for subcutaneous use (Herceptin Hylecta, Genentech Inc.). Herceptin Hylecta is a combination of trastuzumab, a HER2/neu receptor antagonist, and hyaluronidase, an endoglycosidase, for the treatment of HER2 overexpressing breast cancer. More Information. February 28, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/drug-approvals-and-databases/fda-approves-new-formulation-herceptin-subcutaneous-use"
"108","FDA approved trifluridine/ tipiracil tablets (LONSURF, Taiho Pharmaceutical Co., Ltd.)—a fixed combination of trifluridine, a nucleoside metabolic inhibitor, and tipiracil, a thymidine phosphorylase inhibitor—for adult patients with metastatic gastric or gastroesophageal junction (GEJ) adenocarcinoma previously treated with at least two prior lines of chemotherapy that included a fluoropyrimidine, a platinum, either a taxane or irinotecan, and if appropriate, HER2/neu-targeted therapy. More Information. February 22, 2019.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/drug-approvals-and-databases/fda-approves-lonsurf-recurrent-metastatic-gastric-and-gastroesophageal-junction-adenocarcinoma"
"109","FDA approved pembrolizumab (KEYTRUDA, Merck) for the adjuvant treatment of patients with melanoma with involvement of lymph node(s) following complete resection. More Information. February 15, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/drug-approvals-and-databases/fda-approves-pembrolizumab-adjuvant-treatment-melanoma"
"110","FDA approved caplacizumab-yhdp (CABLIVI, Ablynx NV) for adult patients with acquired thrombotic thrombocytopenic purpura (aTTP), in combination with plasma exchange and immunosuppressive therapy. More Information, February 6, 2019.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approved-caplacizumab-yhdp"
"111","FDA approved cabozantinib (CABOMETYX, Exelixis, Inc.) for patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib. More Information, January 14, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-cabozantinib-hepatocellular-carcinoma"
"112","FDA approved tagraxofusp-erzs (ELZONRIS, Stemline Therapeutics), a CD123-directed cytotoxin, for blastic plasmacytoid dendritic cell neoplasm (BPDCN) in adults and in pediatric patients 2 years and older. More information. December 21, 2019","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-tagraxofusp-erzs-blastic-plasmacytoid-dendritic-cell-neoplasm"
"113","FDA approved ravulizumab-cwvz (ULTOMIRIS, Alexion Pharmaceuticals, Inc.) for adult patients with paroxysmal nocturnal hemoglobinuria (PNH). More information. December 21, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-tagraxofusp-erzs-blastic-plasmacytoid-dendritic-cell-neoplasm"
"114","FDA approved calaspargase pegol-mknl (ASPARLAS, Servier Pharmaceuticals LLC), an asparagine specific enzyme, as a component of a multi-agent chemotherapeutic regimen for acute lymphoblastic leukemia (ALL) in pediatric and young adult patients age 1 month to 21 years. This new product provides for a longer interval between doses compared to other available pegaspargase products. More Information. December 20, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-longer-acting-calaspargase-pegol-mknl-all"
"115","FDA approved olaparib (LYNPARZA, AstraZeneca Pharmaceuticals LP) for the maintenance treatment of adult patients with deleterious or suspected deleterious germline or somatic BRCA-mutated (gBRCAm or sBRCAm) advanced epithelial ovarian, fallopian tube or primary peritoneal cancer who are in complete or partial response to first-line platinum-based chemotherapy. More Information. December 19, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approved-olaparib-lynparza-astrazeneca-pharmaceuticals-lp-maintenance-treatment-adult-patients"
"116","FDA granted accelerated approval to pembrolizumab (KEYTRUDA, Merck & Co. Inc.) for adult and pediatric patients with recurrent locally advanced or metastatic Merkel cell carcinoma (MCC). More Information. December 19, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-pembrolizumab-merkel-cell-carcinoma"
"117","FDA approved Herzuma (trastuzumab-pkrb, Celltrion Inc.) as a biosimilar to Herceptin (trastuzumab, Genentech Inc.) for patients with HER2-overexpressing breast cancer. More Information. December 14, 2018 ","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-herzuma-biosimilar-herceptin"
"118","FDA approved romiplostim (NPLATE, Amgen Inc.) for pediatric patients 1 year of age and older with immune thrombocytopenia (ITP) for at least 6 months who have had an insufficient response to corticosteroids, immunoglobulins, or splenectomy. More Information. December 14, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-romiplostim-pediatric-patients-immune-thrombocytopenia"
"119","FDA approved atezolizumab (TECENTRIQ, Genentech, Inc.), in combination with bevacizumab, paclitaxel, and carboplatin for the first-line treatment of patients with metastatic non-squamous, non-small cell lung cancer (NSq NSCLC) with no EGFR or ALK genomic tumor aberrations. More Information. December 6, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/atezolizumab-tecentriq"
"120","FDA approved gilteritinib (XOSPATA, Astellas Pharma US Inc.) for treatment of adult patients who have relapsed or refractory acute myeloid leukemia (AML) with a FLT3 mutation as detected by an FDA-approved test. More Information. November 28, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-gilteritinib-relapsed-or-refractory-acute-myeloid-leukemia-aml-flt3-mutatation"
"121","FDA approved Truxima (rituximab-abbs, Celltrion Inc.) as the first biosimilar to Rituxan (rituximab, Genentech Inc.) for patients with CD20-positive, B-cell non-Hodgkin’s lymphoma (NHL) to be used as a single agent or in combination with chemotherapy. More Information. November 28, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-truxima-biosimilar-rituxan-non-hodgkins-lymphoma"
"122","FDA granted accelerated approval to larotrectinib (VITRAKVI, Loxo Oncology Inc. and Bayer) for adult and pediatric patients with solid tumors that have a neurotrophic receptor tyrosine kinase (NTRK) gene fusion without a known acquired resistance mutation, that are either metastatic or where surgical resection is likely to result in severe morbidity, and who have no satisfactory alternative treatments or whose cancer has progressed following treatment. More Information. November 26, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-larotrectinib-solid-tumors-ntrk-gene-fusions-0"
"123","FDA granted accelerated approval to venetoclax (VENCLEXTA, AbbVie Inc. and Genentech Inc.) in combination with azacitidine or decitabine or low-dose cytarabine for the treatment of newly-diagnosed acute myeloid leukemia (AML) in adults who are age 75 years or older, or who have comorbidities that preclude use of intensive induction chemotherapy. More Information. November 21, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-venetoclax-cll-or-sll-or-without-17-p-deletion-after-one-prior-therapy"
"124","FDA approved glasdegib (DAURISMO, Pfizer Labs) in combination with low-dose cytarabine (LDAC), for newly-diagnosed acute myeloid leukemia (AML) in patients who are 75 years old or older or who have comorbidities that preclude intensive induction chemotherapy. More Information. November 21, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-glasdegib-aml-adults-age-75-or-older-or-who-have-comorbidities"
"125","FDA approved emapalumab (GAMIFANT, Novimmune SA), a monoclonal antibody that binds and neutralizes interferon gamma, for adult and pediatric (newborn and older) patients with primary hemophagocytic lymphohistiocytosis (HLH) with refractory, recurrent or progressive disease or intolerance with conventional HLH therapy. More Information November 20, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-emapalumab-hemophagocytic-lymphohistiocytosis"
"126","FDA approved brentuximab vedotin (ADCETRIS, Seattle Genetics Inc.) in combination with chemotherapy for previously untreated systemic anaplastic large cell lymphoma or other CD30-expressing peripheral T-cell lymphomas. More information. November 16, 2018 ","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-brentuximab-vedotin-previously-untreated-salcl-and-cd30-expressing-ptcl"
"127","FDA granted accelerated approval to pembrolizumab (KEYTRUDA, Merck & Co., Inc.) for patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib. More Information. November 9, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-grants-accelerated-approval-pembrolizumab-hepatocellular-carcinoma"
"128","FDA granted accelerated approval to lorlatinib (LORBRENA, Pfizer, Inc.) for patients with anaplastic lymphoma kinase (ALK)-positive metastatic non-small cell lung cancer (NSCLC) whose disease has progressed on crizotinib and at least one other ALK inhibitor for metastatic disease or whose disease has progressed on alectinib or ceritinib as the first ALK inhibitor therapy for metastatic disease. More Information. November 2, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-lorlatinib-second-or-third-line-treatment-alk-positive-metastatic-nsclc"
"129","FDA approved pembrolizumab (KEYTRUDA, Merck & Co. Inc.) in combination with carboplatin and either paclitaxel or nab-paclitaxel as first-line treatment of metastatic squamous non-small cell lung cancer (NSCLC)..More Information. October 30, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/fda-approves-pembrolizumab-combination-chemotherapy-first-line-treatment-metastatic-squamous-nsclc"
"130","FDA approved talazoparib (TALZENNA, Pfizer Inc.), a poly (ADP-ribose) polymerase (PARP) inhibitor, for patients with deleterious or suspected deleterious germline BRCA-mutated (gBRCAm), HER2 negative locally advanced or metastatic breast cancer. Patients must be selected for therapy based on an FDA-approved companion diagnostic for talazoparib. More Information. October 16, 2018.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/drug-approvals-and-databases/fda-approves-talazoparib-gbrcam-her2-negative-locally-advanced-or-metastatic-breast-cancer"
"131","FDA approved emicizumab-kxwh injection (HEMLIBRA, Genentech, Inc.) for prophylaxis to prevent or reduce the frequency of bleeding episodes in adult and pediatric patients (ages newborn and older) with hemophilia A (congenital factor VIII deficiency) with or without factor VIII (FVIII) inhibitors. More Information. October 4, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/drug-approvals-and-databases/fda-approves-emicizumab-kxwh-hemophilia-or-without-factor-viii-inhibitors"
"132","FDA approved cemiplimab-rwlc (LIBTAYO, Regeneron Pharmaceuticals Inc.) for patients with metastatic cutaneous squamous cell carcinoma (CSCC) or locally advanced CSCC who are not candidates for curative surgery or curative radiation. More Information. September 28, 2018.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/drug-approvals-and-databases/fda-approves-cemiplimab-rwlc-metastatic-or-locally-advanced-cutaneous-squamous-cell-carcinoma"
"133","FDA approved dacomitinib tablets (VIZIMPRO, Pfizer Pharmaceutical Company) for the first-line treatment of patients with metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 19 deletion or exon 21 L858R substitution mutations as detected by an FDA-approved test. More Information. September 27, 2018 ","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/drug-approvals-and-databases/fda-approves-dacomitinib-metastatic-non-small-cell-lung-cancer"
