"","description","url"
"128","FDA granted accelerated approval to granted accelerated approval to crizotinib (XALKORI Capsules, Pfizer Inc.) for the treatment of patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) that is anaplastic lymphoma kinase (ALK)-positive as detected by an FDA-approved test. The FDA approved the Vysis ALK Break-Apart FISH Probe Kit (Abbott Molecular, Inc.) concurrently with the crizotinib approval. This companion diagnostic test is designed to detect rearrangements of the anaplastic lymphoma kinase (ALK) gene in NSCLC. More Information54 (August 26, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm270058.htm"
"129","FDA granted accelerated approval to brentuximab vedotin (Adcetris for Injection, Seattle Genetics, Inc.) for two indications: (1) treatment of patients with Hodgkin lymphoma after failure of autologous stem cell transplant (ASCT) or after failure of at least two prior multi-agent chemotherapy regimens in patients who are not ASCT candidates and (2) treatment of patients with systemic anaplastic large cell lymphoma (ALCL) after failure of at least one prior multi-agent chemotherapy regimen. More Information55 (August 19, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm268969.htm"
"130","FDA approved vemurafenib tablets (ZELBORAF, Hoffmann-La Roche Inc.) for the treatment of patients with unresectable or metastatic melanoma with the BRAFV600E mutation as detected by an FDA-approved test. More Information56 (August 17, 2011) ","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm268301.htm"
"131","FDA approved sunitinib (Sutent Capsules, Pfizer, Inc.) for the treatment of progressive, well-differentiated pancreatic neuroendocrine tumors (pNET) in patients with unresectable, locally advanced, or metastatic disease. More Information57 (May 20, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm256499.htm"
"132","FDA approved everolimus (Afinitor Tablets, Novartis Pharmaceuticals Corporation), for the treatment of progressive neuroendocrine tumors of pancreatic origin (PNET) in patients with unresectable, locally advanced or metastatic disease. The safety and effectiveness of everolimus in the treatment of patients with carcinoid tumors have not been established. More Information58 (May 5, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm254392.htm"
"133","FDA approved abiraterone acetate (Zytiga Tablets, Centocor Ortho Biotech, Inc.) for use in combination with prednisone for the treatment of patients with metastatic castration-resistant prostate cancer (mCRPC) who have received prior chemotherapy containing docetaxel. More Information59 (April 28, 2011) ","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm253139.htm"
"134","FDA approved vandetanib tablets (Vandetanib Tablets, AstraZeneca Pharmaceuticals LP), a kinase inhibitor, for the treatment of symptomatic or progressive medullary thyroid cancer in patients with unresectable, locally advanced, or metastatic disease. The use of vandetanib in patients with indolent, asymptomatic or slowly progressing disease should be carefully considered because of the treatment-related risks of vandetanib. More Information60 (April 6, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm250347.htm"
"135","FDA approved peginterferon alfa-2b (Sylatron, Schering Corporation, Kenilworth, NJ 07033), for the treatment of patients with melanoma with microscopic or gross nodal involvement within 84 days of definitive surgical resection including complete lymphadenectomy. More Information61 (March 29, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm249263.htm"
"136","FDA approved ipilimumab injection (YERVOY, Bristol-Myers Squibb Company) for the treatment of unresectable or metastatic melanoma. More Information62. (March 25, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm248478.htm"
"137","FDA approved rituximab (Rituxan, Genentech, Inc) for maintenance therapy for patients with previously untreated follicular, CD-20 positive, B-cell non-Hodgkin lymphoma who achieve a response to rituximab in combination with chemotherapy. More Information63 (January 28, 2011)","https://wayback.archive-it.org/7993/20170111231727/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm241928.htm"
"138","FDA granted approval for denosumab (Xgeva, Amgen Inc.) for the prevention of skeletal-related events (SREs) in patients with bone metastases from solid tumors. Denosumab is not indicated for the prevention of SREs in patients with multiple myeloma. More Information64 (November 18, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm248277.htm"
"139","FDA granted approval for eribulin mesylate (Halaven Injection, Eisai Inc.) for the treatment of patients with metastatic breast cancer who have previously received an anthracycline and a taxane in either the adjuvant or metastatic setting, and at least two chemotherapeutic regimens for the treatment of metastatic disease. More Information65 (November 15, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm234527.htm"
"140","This notice is to inform you of important new safety information regarding the already labeled adverse reaction of oligohydramnios (decreased amniotic fluid). Based on post-marketing adverse event reports, cases of oligohydramnios sequence manifesting as pulmonary hypoplasia, skeletal abnormalities, and neonatal death have been reported in the offspring of mothers exposed to trastuzumab (Herceptin, Genentech Incorporated) during pregnancy. More Information66 (November 1, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm231970.htm"
"141","FDA granted accelerated approval to everolimus (Afinitor, Novartis), an mTOR inhibitor, for patients with subependymal giant cell astrocytoma (SEGA) associated with tuberous sclerosis (TS) who require therapy but are not candidates for surgical resection. Afinitor was originally approved in March 2009 for the treatment of adult patients with advanced renal cell carcinoma (RCC) whose disease was resistant to sunitinib or sorafenib. More Information67 (October 29, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm231967.htm"
"142","FDA granted accelerated approval to dasatinib (Sprycel, Bristol-Myers Squibb), an orally administered kinase inhibitor, for the treatment of newly diagnosed adult patients with Philadelphia chromosome positive chronic myeloid leukemia in chronic phase (CP-CML). The recommended dasatinib dose for this indication is 100 mg orally once daily. Sprycel was originally approved in June 2006 for the treatment of adult patients with CP-CML resistant or intolerant to prior therapy that included imatinib. More Information68 (October 28, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm231538.htm"
"143","FDA granted approval for trastuzumab (Herceptin), Genentech, Inc.), in combination with cisplatin and a fluoropyrimidine (capecitabine or 5â€‘fluorouracil), for the treatment of patients with HER2 overexpressing metastatic gastric or gastroesophageal (GE) junction adenocarcinoma, who have not received prior treatment for metastatic disease. More Information69. (October 20, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm230418.htm"
"144","This communication is to inform members of the oncology community of recent changes in the measurement of serum creatinine which may have an impact on carboplatin dosing. Based on preliminary communications with the National Cancer Institute/Cancer Therapy Evaluation Program, a potential safety issue with carboplatin dosing has been identified. More Information70 (October 10, 2010).","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm228974.htm"
"145","Pfizer Inc., in agreement with the FDA, announced that the commercial marketing of Mylotarg (gemtuzumab ozogamicin) will be voluntarily discontinued, and the new drug application (NDA) for Mylotarg will be withdrawn as of October 15, 2010. More Information71 (June 21, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm216790.htm"
"146","FDA granted accelerated approval to nilotinib (Tasigna Capsules, Novartis Pharmaceuticals Corporation), an orally administered kinase inhibitor, for the treatment of adult patients with newly diagnosed Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP-CML). More information72 (June 17, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm216218.htm"
"147","FDA approved cabazitaxel (Jevtana Injection, sanofi-aventis) for use in combination with prednisone for treatment of patients with metastatic hormone-refractory prostate cancer (mHRPC) previously treated with a docetaxel-containing regimen. More Information73 (June 17, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm216214.htm"
"148","FDA approved hexaminolevulinate hydrochloride (Cysview for Intravesical Solution, Photocure ASA), as an optical imaging agent for use in combination with the Karl Storz Photodynamic Diagnostic D-Light C (PDD) System for cystoscopic detection of non-muscle invasive papillary cancer of the bladder for patients suspected or known to have lesion(s) on the basis of a prior cystoscopy. More Information74 (May 28, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm215515.htm"
"149","FDA approved erlotinib (Tarceva) tablets for maintenance treatment of patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) whose disease has not progressed after four cycles of platinum-based first-line chemotherapy. More Information75 (April 16, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm209058.htm"
"150","FDA has been informed by Lundbeck, Inc., the sole worldwide manufacturer of Mustargen (mechlorethamine HCl for injection), that there will be an extended supply shortage of this drug. More Information76 (April 9, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm208079.htm"
"151","FDA granted approval to rituximab (Rituxan, Genentech), in combination with fludarabine and cyclophosphamide (FC), for the treatment of previously untreated and previously treated patients with chronic lymphocytic leukemia (CLL). More Information77 (February 18, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm201392.htm"
"152","FDA approved a risk evaluation and mitigation strategy (REMS) to ensure the safe use of Erythropoiesis-Stimulating Agents (ESAs). The medications included in the program are marketed by Amgen under the names Aranesp (darbepoetin alfa) and Epogen (epoetin alfa) and by Centocor Ortho Biotech Products under the name Procrit (epoetin alfa). FDA required Amgen, the manufacturer of these products, to develop the REMS based on studies demonstrating that use of ESAs can increase the risk of tumor growth and shorten survival in patients with cancer. More Information78 (February 16, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm200847.htm"
"153","FDA granted accelerated approval to Tykerb (lapatinib) tablets for use in combination with letrozole tablets for the treatment of postmenopausal women with hormone receptor positive metastatic breast cancer that overexpresses the HER2 receptor for whom hormonal therapy is indicated. More Information79 (January 29, 2010)","https://wayback.archive-it.org/7993/20170111231728/http://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm203522.htm"
"154","FDA granted approval to romidepsin for injection (ISTODAX, Gloucester Pharmaceuticals Inc.) for the treatment of cutaneous T-cell lymphoma (CTCL) in patients who have received at least one prior systemic therapy. More Information (November 6, 2009)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm189466.htm"
"155","FDA granted accelerated approval to ofatumumab (Arzerra, GlaxoSmithKline) for the treatment of patients with chronic lymphocytic leukemia (CLL) refractory to fludarabine and alemtuzumab. More Information (October 26, 2009)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm188221.htm"
"156","FDA granted approval to pazopanib tablets (VOTRIENTTM, GlaxoSmithKline) for the treatment of patients with advanced renal cell carcinoma. More Information (October 19, 2009)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm187509.htm"
"157","FDA granted accelerated approval to pralatrexate injection (FOLOTYN, Allos Therapeutics, Inc.) for the treatment of patients with relapsed or refractory peripheral T-cell lymphoma (PTCL). More Information (September 24, 2009)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm183855.htm"
"158","FDA granted approval for the use of bevacizumab (Avastin, Genentech, Inc.) in combination with interferon alfa for the treatment of patients with metastatic renal cell carcinoma. More Information (July 31, 2009)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm176025.htm"
"159","FDA implemented Class Labeling Changes to anti-EGFR monoclonal antibodies, cetuximab (Erbitux) and panitumumab (Vectibix): KRAS Mutations changes were made to the product labels of cetuximab (Erbitux ImClone Systems, Branchburg, NJ) and panitumumab (Vectibix Amgen, Thousand Oaks, CA). More Information (July 17, 2009) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm172905.htm"
"160","FDA approved pemetrexed (Alimta) for maintenance treatment of locally advanced or metastatic nonsquamous non-small cell lung cancer patients with no disease progression after four cycles of platinum-based first-line chemotherapy. More Information (July 2, 2009)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm170660.htm"
"161","FDA approves ferumoxytol (Feraheme Injection, AMAG Pharmaceuticals, Inc.) for the treatment of iron deficiency anemia in adult patients with chronic kidney disease (CKD). Ferumoxytol is an iron-containing product for intravenous (IV) administration. More Information (June 30, 2009)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm170316.htm"
"162","FDA granted accelerated approval to bevacizumab injection (Avastin, Genentech, Inc.) as a single agent for patients with glioblastoma, with progressive disease following prior therapy. More Information (May 5, 2009)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm149364.htm"
"163","FDA approves everolimus tablets (AFINITOR, Novartis) for treatment of patients with advanced renal cell carcinoma after failure of treatment with sunitinib or sorafenib More Information (March 31, 2009)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm127799.htm"
"164","FDA approved degarelix for injection (Ferring Pharmaceuticals Inc., Parsippany, NJ), a new gonadotropin releasing hormone (GnRH) receptor antagonist, for the treatment of patients with advanced prostate cancer. More Information (December 24, 2008) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129207.htm"
"165","FDA approved imatinib mesylate tablets for oral use (Gleevec, Novartis Pharmaceuticals) for the adjuvant treatment of adult patients following complete gross resection of Kit (CD117) positive Gastrointestinal Stromal Tumor (GIST). More Information (December 19, 2008) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129210.htm"
"166","FDA approved plerixafor, solution for subcutaneous injection, (Mozobil, Genzyme Corp.) for use in combination with granulocyte-colony stimulating factor (G-CSF) to mobilize hematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in patients with non-Hodgkin’s lymphoma (NHL) and multiple myeloma (MM). More Information (December 15, 2008) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129212.htm"
"167","FDA granted accelerated approval for eltrombopag tablets (Promacta, GlaxoSmithKline Inc.) for the treatment of thrombocytopenia in patients with chronic immune (idiopathic) thrombocytopenic purpura (ITP) More Information (November 20) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129214.htm"
"168","FDA approved bendamustine hydrochloride (TREANDA, Cephalon, Inc.), for the treatment of patients with indolent B-cell non-Hodgkin’s lymphoma (NHL) More Information (October 31) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129215.htm"
"169","FDA converted the approval of Denileukin diftitox (Ontak, Eisai Medical Research) solution for intravenous use for the treatment of persistent or recurrent CD-25 positive cutaneous T-cell lymphoma. More information (October 15) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129218.htm"
"170","FDA approves Alimta Injection for Treatment of Metastatic Non-Aquamous Non-Small Cell Lung Cancer (NSCLC).
More information (October 2) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129220.htm"
"171","FDA approves iobenguane I 123 injection for the detection of primary or metastatic pheochromocytoma or neuroblastoma.
More information (September 19) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129222.htm"
"172","FDA approves romiplostim (Nplate) for the treatment of thrombocytopenia. More information (August 22) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129224.htm"
"173","Velcade (bortezomib) is approved for initial treatment of Patients with Multiple Myeloma. More information (June 23) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094633.htm"
"174","FDA approves bendamustine hydochloride (Treanda) for the treatment of patients with chronic lymphocytic leukemia (CLL). More information (March 20) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129227.htm"
"175","Bevacizumab (Avastin) was granted accelerated approval for use in combination with paclitaxel for the treatment of patients who have not received chemotherapy for metastatic HER2 negative breast cancer. More information (Feb. 22)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129230.htm"
"176","FDA approves sorafenib (Nexavar) for the treatment of unresectable hepatocellular carcinoma. More information (Nov. 19)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129234.htm"
"177","FDA grants accelerated approval of a new dosing regimen of Dasatinib (Sprycel) More information (Nov. 8)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129236.htm"
"178","FDA approves safety-related product labeling changes for the erythropoiesis-stimulating agents Epogen, Procrit, and Aranesp. (Nov. 8) More information","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129237.htm"
"179","FDA grants accelerated approval to nilotinib (Tasigna) to treat leukemia. More information (Oct. 30)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129238.htm"
"180","FDA approves ixabepilone for injection (Ixempra) for two indications. More information (Oct. 16) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129240.htm"
"181","FDA expands labeling for cetuximab (marketed as Erbitux). More information (Oct. 2) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129241.htm"
"182","FDA approves new uses for docetaxel (Taxotere). More information (Sep. 28) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129242.htm"
"183","FDA approves new uses for raloxifene hydrochloride (Evista). More information (Sept. 13) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129243.htm"
"184","Dexrazoxane hydrochloride (Totect) was approved for the treatment of anthracycline extravasation. More information (Sept. 6) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129245.htm"
"185","Temsirolimus (Torisel) was approved for the treatment of advanced renal cell carcinoma. More information (May 30) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129247.htm"
"186","Doxorubicin HCl liposome injection (Doxil) was approved for use in combination with bortezomib in patients with multiple myeloma. More information (May 17) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129249.htm"
"187","A new indication for dalteparin sodium injection (Fragmin) was approved. More information (May 1) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129250.htm"
"188","Eculizumab injection (Soliris) was approved for the treatment of paroxysmal nocturnal hemoglobinuria. More information (March 16) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129251.htm"
"189","Lapatinib tablets (Tykerb) was approved for advanced metastatic breast cancer patients. More information (March 13) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129252.htm"
"190","FDA approved labeling changes for erythropoiesis-stimulating agents (ESAs) epoetin alfa (marketed as Procrit, Epogen), darbepoetin alfa (marketed as Aranesp) More information (March 9) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129253.htm"
"191","FDA was notified of the results from a multicenter, double-blind, randomized, placebo-controlled study of darbepoetin alfa (Aranesp) More information (Feb. 22) ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129254.htm"
"192","FDA converted approval from accelerated to regular for sunitinib malate (Sutent) for the treatment of advanced renal cell carcinoma. More information (Feb. 2)","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm129255.htm"
"193","On December 8, FDA granted approval to bortezomib (Velcade), a proteasome inhibitor, for the treatment of patients with mantle cell lymphoma who have received at least one prior therapy. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094929.htm"
"194","On November 16, FDA approved the expanded use of trastuzumab (Herceptin) for early stage breast cancer after primary therapy. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094934.htm"
"195","On October 19, FDA approved imatinib mesylate (Gleevec) as a single agent for the treatment of multiple indications. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094941.htm"
"196","On October 17, FDA approved docetaxel (Taxotere) for use in combination with cisplatin and fluorouracil for the induction treatment of patients with inoperable, locally advanced squamous cell carcinoma of the head and neck. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094945.htm"
"197","On October 11, FDA approved bevacizumab (Avastin) as a first-line treatment of patients with locally advanced, metastatic or recurrent non-small cell lung cancer in combination with platinum-based chemotherapy. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094950.htm"
"198","On October 6, FDA granted approval to vorinostat (Zolinza), a histone deacetylase inhibitor, for the treatment of cutaneous manifestations of cutaneous T-cell lymphoma (CTCL) in patients with progressive, persistent, or recurrent disease on or following two systemic therapies. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094952.htm"
"199","On September 29, FDA approved two rituximab (Rituxan) supplemental applications for the first-line treatment of patients with low grade or follicular, CD20-positive B-cell non-Hodgkin’s lymphoma. More information","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094954.htm"
"200","On September 27, FDA approved imatinib mesylate (Gleevec) as a single agent for the treatment of pediatric patients with newly diagnosed Philadelphia chromosome positive chronic myelogenous leukemia (Ph+ CML). More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094956.htm"
"201","On September 27, FDA approved panitumumab (vectibix) to treat metastatic colorectal carcinoma. More Information. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094959.htm"
"202","On September 21, FDA approved changed in the Avastin package insert regarding warning and dose and administration for Reversible Posterior Leukoencephalopathy Syndrome. Nasal septum perforation was also added as a serious adverse event. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094961.htm"
"203","On September 13, FDA approved changes to the product labeling for oprelvekin (Neumega) to include new warnings on ophthalmologic and ventricular arrhythmias adverse events. More information","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm094963.htm"
"204","On July 24, FDA approved pegaspargase (Oncaspar, Enzon Pharmaceuticals, Inc) for the first-line treatment of patients with acute lymphoblastic leukemia. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm095609.htm"
"205","On July 14, FDA approved gemcitabine (Gemzar) in combination with carboplatin for the treatment of patients with advanced ovarian cancer that has relapsed at least 6 months after completion of platinum based therapy. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm095615.htm"
"206","On June 29, FDA approved lenalidomide oral capsules (Revlimid), Celgene Corporation) for use in combination with dexamethasone in patients with multiple myeloma who have received one prior therapy. More information ","https://wayback.archive-it.org/7993/20170111231729/http%3A//www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm095626.htm"
